longitude,latitude,time,year,original_class,class_cropland_full,label_cropland_full
38.59082076,47.79432687,2023-04-15,2023,Non-crop,2,Non-cropland
38.59082076,47.79432687,2024-04-15,2024,Non-crop,2,Non-cropland
24.25091391,51.20518348,2021-04-15,2021,Non-crop,2,Non-cropland
24.25091391,51.20518348,2022-04-15,2022,Non-crop,2,Non-cropland
24.25091391,51.20518348,2023-04-15,2023,Non-crop,2,Non-cropland
24.25091391,51.20518348,2024-04-15,2024,Non-crop,2,Non-cropland
26.92890289,48.79880251,2021-04-15,2021,Non-crop,2,Non-cropland
26.92890289,48.79880251,2022-04-15,2022,Non-crop,2,Non-cropland
26.92890289,48.79880251,2023-04-15,2023,Non-crop,2,Non-cropland
26.92890289,48.79880251,2024-04-15,2024,Non-crop,2,Non-cropland
33.28498686,45.64385376,2021-04-15,2021,Cultivated,1,Cropland
33.28498686,45.64385376,2022-04-15,2022,Cultivated,1,Cropland
33.28498686,45.64385376,2023-04-15,2023,Cultivated,1,Cropland
33.28498686,45.64385376,2024-04-15,2024,Cultivated,1,Cropland
26.14817668,51.7819046,2021-04-15,2021,Non-crop,2,Non-cropland
26.14817668,51.7819046,2022-04-15,2022,Non-crop,2,Non-cropland
26.14817668,51.7819046,2023-04-15,2023,Non-crop,2,Non-cropland
26.14817668,51.7819046,2024-04-15,2024,Non-crop,2,Non-cropland
35.02981042,49.27274422,2021-04-15,2021,Cultivated,1,Cropland
35.02981042,49.27274422,2022-04-15,2022,Cultivated,1,Cropland
35.02981042,49.27274422,2023-04-15,2023,Cultivated,1,Cropland
35.02981042,49.27274422,2024-04-15,2024,Cultivated,1,Cropland
38.30818433,49.45235758,2021-04-15,2021,Cultivated,1,Cropland
38.30818433,49.45235758,2022-04-15,2022,Cultivated,1,Cropland
38.30818433,49.45235758,2023-04-15,2023,Cultivated,1,Cropland
38.30818433,49.45235758,2024-04-15,2024,Cultivated,1,Cropland
39.60665169,47.91886032,2021-04-15,2021,Non-crop,2,Non-cropland
39.60665169,47.91886032,2022-04-15,2022,Non-crop,2,Non-cropland
39.60665169,47.91886032,2023-04-15,2023,Non-crop,2,Non-cropland
39.60665169,47.91886032,2024-04-15,2024,Non-crop,2,Non-cropland
31.95262227,48.03435649,2021-04-15,2021,Cultivated,1,Cropland
31.95262227,48.03435649,2022-04-15,2022,Cultivated,1,Cropland
31.95262227,48.03435649,2023-04-15,2023,Cultivated,1,Cropland
31.95262227,48.03435649,2024-04-15,2024,Cultivated,1,Cropland
24.69606282,50.01108109,2021-04-15,2021,Non-crop,2,Non-cropland
24.69606282,50.01108109,2022-04-15,2022,Non-crop,2,Non-cropland
24.69606282,50.01108109,2023-04-15,2023,Non-crop,2,Non-cropland
24.69606282,50.01108109,2024-04-15,2024,Non-crop,2,Non-cropland
29.55705877,47.12032466,2021-04-15,2021,Cultivated,1,Cropland
29.55705877,47.12032466,2022-04-15,2022,Cultivated,1,Cropland
29.55705877,47.12032466,2023-04-15,2023,Cultivated,1,Cropland
29.55705877,47.12032466,2024-04-15,2024,Cultivated,1,Cropland
36.67818495,48.51626783,2021-04-15,2021,Cultivated,1,Cropland
36.67818495,48.51626783,2022-04-15,2022,Cultivated,1,Cropland
36.67818495,48.51626783,2023-04-15,2023,Cultivated,1,Cropland
36.67818495,48.51626783,2024-04-15,2024,Cultivated,1,Cropland
30.34716558,48.08599663,2021-04-15,2021,Non-crop,2,Non-cropland
30.34716558,48.08599663,2022-04-15,2022,Non-crop,2,Non-cropland
30.34716558,48.08599663,2023-04-15,2023,Non-crop,2,Non-cropland
30.34716558,48.08599663,2024-04-15,2024,Non-crop,2,Non-cropland
26.50218109,48.32995979,2021-04-15,2021,Non-crop,2,Non-cropland
26.50218109,48.32995979,2022-04-15,2022,Non-crop,2,Non-cropland
26.50218109,48.32995979,2023-04-15,2023,Non-crop,2,Non-cropland
26.50218109,48.32995979,2024-04-15,2024,Non-crop,2,Non-cropland
24.9236854,49.24191479,2021-04-15,2021,Cultivated,1,Cropland
24.9236854,49.24191479,2022-04-15,2022,Cultivated,1,Cropland
24.9236854,49.24191479,2023-04-15,2023,Cultivated,1,Cropland
24.9236854,49.24191479,2024-04-15,2024,Cultivated,1,Cropland
25.60190389,48.45307839,2021-04-15,2021,Cultivated,1,Cropland
25.60190389,48.45307839,2022-04-15,2022,Cultivated,1,Cropland
25.60190389,48.45307839,2023-04-15,2023,Cultivated,1,Cropland
25.60190389,48.45307839,2024-04-15,2024,Cultivated,1,Cropland
34.20468053,46.13930211,2021-04-15,2021,Non-crop,2,Non-cropland
34.20468053,46.13930211,2022-04-15,2022,Non-crop,2,Non-cropland
34.20468053,46.13930211,2023-04-15,2023,Non-crop,2,Non-cropland
34.20468053,46.13930211,2024-04-15,2024,Non-crop,2,Non-cropland
28.9788349,45.38609256,2021-04-15,2021,Non-crop,2,Non-cropland
28.9788349,45.38609256,2022-04-15,2022,Non-crop,2,Non-cropland
28.9788349,45.38609256,2023-04-15,2023,Non-crop,2,Non-cropland
28.9788349,45.38609256,2024-04-15,2024,Non-crop,2,Non-cropland
33.26862777,50.41269681,2021-04-15,2021,Non-crop,2,Non-cropland
33.26862777,50.41269681,2022-04-15,2022,Non-crop,2,Non-cropland
33.26862777,50.41269681,2023-04-15,2023,Non-crop,2,Non-cropland
33.26862777,50.41269681,2024-04-15,2024,Non-crop,2,Non-cropland
24.69627255,48.89227604,2021-04-15,2021,Non-crop,2,Non-cropland
24.69627255,48.89227604,2022-04-15,2022,Non-crop,2,Non-cropland
24.69627255,48.89227604,2023-04-15,2023,Non-crop,2,Non-cropland
24.69627255,48.89227604,2024-04-15,2024,Non-crop,2,Non-cropland
32.17066856,50.73802042,2021-04-15,2021,Cultivated,1,Cropland
32.17066856,50.73802042,2022-04-15,2022,Cultivated,1,Cropland
32.17066856,50.73802042,2023-04-15,2023,Cultivated,1,Cropland
32.17066856,50.73802042,2024-04-15,2024,Cultivated,1,Cropland
27.52510315,50.29563909,2021-04-15,2021,Non-crop,2,Non-cropland
27.52510315,50.29563909,2022-04-15,2022,Non-crop,2,Non-cropland
27.52510315,50.29563909,2023-04-15,2023,Non-crop,2,Non-cropland
27.52510315,50.29563909,2024-04-15,2024,Non-crop,2,Non-cropland
27.69004204,51.6067291,2021-04-15,2021,Non-crop,2,Non-cropland
27.69004204,51.6067291,2022-04-15,2022,Non-crop,2,Non-cropland
27.69004204,51.6067291,2023-04-15,2023,Non-crop,2,Non-cropland
27.69004204,51.6067291,2024-04-15,2024,Non-crop,2,Non-cropland
24.7824281,51.17376861,2021-04-15,2021,Cultivated,1,Cropland
24.7824281,51.17376861,2022-04-15,2022,Cultivated,1,Cropland
24.7824281,51.17376861,2023-04-15,2023,Cultivated,1,Cropland
24.7824281,51.17376861,2024-04-15,2024,Cultivated,1,Cropland
32.5607714,48.21018412,2021-04-15,2021,Non-crop,2,Non-cropland
32.5607714,48.21018412,2022-04-15,2022,Non-crop,2,Non-cropland
32.5607714,48.21018412,2023-04-15,2023,Non-crop,2,Non-cropland
32.5607714,48.21018412,2024-04-15,2024,Non-crop,2,Non-cropland
34.36951531,49.28860911,2021-04-15,2021,Non-crop,2,Non-cropland
34.36951531,49.28860911,2022-04-15,2022,Non-crop,2,Non-cropland
34.36951531,49.28860911,2023-04-15,2023,Non-crop,2,Non-cropland
34.36951531,49.28860911,2024-04-15,2024,Non-crop,2,Non-cropland
32.72263712,47.69433987,2021-04-15,2021,Cultivated,1,Cropland
32.72263712,47.69433987,2022-04-15,2022,Cultivated,1,Cropland
32.72263712,47.69433987,2023-04-15,2023,Cultivated,1,Cropland
32.72263712,47.69433987,2024-04-15,2024,Cultivated,1,Cropland
24.64307729,51.58825275,2021-04-15,2021,Non-crop,2,Non-cropland
24.64307729,51.58825275,2022-04-15,2022,Non-crop,2,Non-cropland
24.64307729,51.58825275,2023-04-15,2023,Non-crop,2,Non-cropland
24.64307729,51.58825275,2024-04-15,2024,Non-crop,2,Non-cropland
24.99982129,48.04350635,2021-04-15,2021,Non-crop,2,Non-cropland
24.99982129,48.04350635,2022-04-15,2022,Non-crop,2,Non-cropland
24.99982129,48.04350635,2023-04-15,2023,Non-crop,2,Non-cropland
24.99982129,48.04350635,2024-04-15,2024,Non-crop,2,Non-cropland
33.13532192,51.98490869,2021-04-15,2021,Non-crop,2,Non-cropland
33.13532192,51.98490869,2022-04-15,2022,Non-crop,2,Non-cropland
33.13532192,51.98490869,2023-04-15,2023,Non-crop,2,Non-cropland
33.13532192,51.98490869,2024-04-15,2024,Non-crop,2,Non-cropland
35.74209734,47.17430996,2021-04-15,2021,Fallow,4,Fallow
35.74209734,47.17430996,2022-04-15,2022,Cultivated,1,Cropland
35.74209734,47.17430996,2023-04-15,2023,Cultivated,1,Cropland
35.74209734,47.17430996,2024-04-15,2024,Cultivated,1,Cropland
33.86754931,45.71570733,2021-04-15,2021,Non-crop,2,Non-cropland
33.86754931,45.71570733,2022-04-15,2022,Non-crop,2,Non-cropland
33.86754931,45.71570733,2023-04-15,2023,Non-crop,2,Non-cropland
33.86754931,45.71570733,2024-04-15,2024,Non-crop,2,Non-cropland
31.72913281,49.04740534,2021-04-15,2021,Cultivated,1,Cropland
31.72913281,49.04740534,2022-04-15,2022,Cultivated,1,Cropland
31.72913281,49.04740534,2023-04-15,2023,Cultivated,1,Cropland
31.72913281,49.04740534,2024-04-15,2024,Cultivated,1,Cropland
33.87480112,50.26921396,2021-04-15,2021,Non-crop,2,Non-cropland
33.87480112,50.26921396,2022-04-15,2022,Non-crop,2,Non-cropland
33.87480112,50.26921396,2023-04-15,2023,Non-crop,2,Non-cropland
33.87480112,50.26921396,2024-04-15,2024,Non-crop,2,Non-cropland
24.40462748,49.79758028,2021-04-15,2021,Cultivated,1,Cropland
24.40462748,49.79758028,2022-04-15,2022,Cultivated,1,Cropland
24.40462748,49.79758028,2023-04-15,2023,Cultivated,1,Cropland
24.40462748,49.79758028,2024-04-15,2024,Cultivated,1,Cropland
33.63139855,45.15941017,2021-04-15,2021,Fallow,4,Fallow
33.63139855,45.15941017,2022-04-15,2022,Cultivated,1,Cropland
33.63139855,45.15941017,2023-04-15,2023,Cultivated,1,Cropland
33.63139855,45.15941017,2024-04-15,2024,Cultivated,1,Cropland
34.95243051,49.22164395,2021-04-15,2021,Cultivated,1,Cropland
34.95243051,49.22164395,2022-04-15,2022,Cultivated,1,Cropland
34.95243051,49.22164395,2023-04-15,2023,Cultivated,1,Cropland
34.95243051,49.22164395,2024-04-15,2024,Cultivated,1,Cropland
34.25719956,48.93392428,2021-04-15,2021,Cultivated,1,Cropland
34.25719956,48.93392428,2022-04-15,2022,Cultivated,1,Cropland
34.25719956,48.93392428,2023-04-15,2023,Fallow,4,Fallow
34.25719956,48.93392428,2024-04-15,2024,Cultivated,1,Cropland
38.12438194,47.17072093,2021-04-15,2021,Cultivated,1,Cropland
38.12438194,47.17072093,2022-04-15,2022,Cultivated,1,Cropland
38.12438194,47.17072093,2023-04-15,2023,Cultivated,1,Cropland
38.12438194,47.17072093,2024-04-15,2024,Cultivated,1,Cropland
30.23087644,51.38518831,2021-04-15,2021,Non-crop,2,Non-cropland
30.23087644,51.38518831,2022-04-15,2022,Non-crop,2,Non-cropland
30.23087644,51.38518831,2023-04-15,2023,Non-crop,2,Non-cropland
30.23087644,51.38518831,2024-04-15,2024,Non-crop,2,Non-cropland
34.93029785,46.66635326,2021-04-15,2021,Cultivated,1,Cropland
34.93029785,46.66635326,2022-04-15,2022,Cultivated,1,Cropland
34.93029785,46.66635326,2023-04-15,2023,Fallow,4,Fallow
34.93029785,46.66635326,2024-04-15,2024,Cultivated,1,Cropland
27.82765258,49.33561212,2021-04-15,2021,Cultivated,1,Cropland
27.82765258,49.33561212,2022-04-15,2022,Cultivated,1,Cropland
27.82765258,49.33561212,2023-04-15,2023,Cultivated,1,Cropland
27.82765258,49.33561212,2024-04-15,2024,Cultivated,1,Cropland
31.67110871,50.32345986,2021-04-15,2021,Cultivated,1,Cropland
31.67110871,50.32345986,2022-04-15,2022,Cultivated,1,Cropland
31.67110871,50.32345986,2023-04-15,2023,Cultivated,1,Cropland
31.67110871,50.32345986,2024-04-15,2024,Cultivated,1,Cropland
35.2397545,47.11893491,2021-04-15,2021,Cultivated,1,Cropland
35.2397545,47.11893491,2022-04-15,2022,Cultivated,1,Cropland
35.2397545,47.11893491,2023-04-15,2023,Cultivated,1,Cropland
35.2397545,47.11893491,2024-04-15,2024,Cultivated,1,Cropland
24.27762672,49.01378507,2021-04-15,2021,Cultivated,1,Cropland
24.27762672,49.01378507,2022-04-15,2022,Cultivated,1,Cropland
24.27762672,49.01378507,2023-04-15,2023,Cultivated,1,Cropland
24.27762672,49.01378507,2024-04-15,2024,Cultivated,1,Cropland
24.8986297,51.26455081,2021-04-15,2021,Non-crop,2,Non-cropland
24.8986297,51.26455081,2022-04-15,2022,Non-crop,2,Non-cropland
24.8986297,51.26455081,2023-04-15,2023,Non-crop,2,Non-cropland
24.8986297,51.26455081,2024-04-15,2024,Non-crop,2,Non-cropland
24.01570328,51.30146256,2021-04-15,2021,Non-crop,2,Non-cropland
24.01570328,51.30146256,2022-04-15,2022,Non-crop,2,Non-cropland
24.01570328,51.30146256,2023-04-15,2023,Non-crop,2,Non-cropland
24.01570328,51.30146256,2024-04-15,2024,Non-crop,2,Non-cropland
35.93133429,49.26034921,2021-04-15,2021,Cultivated,1,Cropland
35.93133429,49.26034921,2022-04-15,2022,Cultivated,1,Cropland
35.93133429,49.26034921,2023-04-15,2023,Cultivated,1,Cropland
35.93133429,49.26034921,2024-04-15,2024,Cultivated,1,Cropland
32.27620246,50.4347807,2021-04-15,2021,Cultivated,1,Cropland
32.27620246,50.4347807,2022-04-15,2022,Cultivated,1,Cropland
32.27620246,50.4347807,2023-04-15,2023,Cultivated,1,Cropland
32.27620246,50.4347807,2024-04-15,2024,Cultivated,1,Cropland
33.26406642,45.56801027,2021-04-15,2021,Non-crop,2,Non-cropland
33.26406642,45.56801027,2022-04-15,2022,Non-crop,2,Non-cropland
33.26406642,45.56801027,2023-04-15,2023,Non-crop,2,Non-cropland
33.26406642,45.56801027,2024-04-15,2024,Non-crop,2,Non-cropland
35.59570782,48.43534501,2021-04-15,2021,Cultivated,1,Cropland
35.59570782,48.43534501,2022-04-15,2022,Cultivated,1,Cropland
35.59570782,48.43534501,2023-04-15,2023,Cultivated,1,Cropland
35.59570782,48.43534501,2024-04-15,2024,Cultivated,1,Cropland
26.47477487,48.98077086,2021-04-15,2021,Cultivated,1,Cropland
26.47477487,48.98077086,2022-04-15,2022,Cultivated,1,Cropland
26.47477487,48.98077086,2023-04-15,2023,Cultivated,1,Cropland
26.47477487,48.98077086,2024-04-15,2024,Cultivated,1,Cropland
34.34505937,45.11467015,2021-04-15,2021,Non-crop,2,Non-cropland
34.34505937,45.11467015,2022-04-15,2022,Non-crop,2,Non-cropland
34.34505937,45.11467015,2023-04-15,2023,Non-crop,2,Non-cropland
34.34505937,45.11467015,2024-04-15,2024,Non-crop,2,Non-cropland
31.00758305,49.61515032,2021-04-15,2021,Non-crop,2,Non-cropland
31.00758305,49.61515032,2022-04-15,2022,Non-crop,2,Non-cropland
31.00758305,49.61515032,2023-04-15,2023,Non-crop,2,Non-cropland
31.00758305,49.61515032,2024-04-15,2024,Non-crop,2,Non-cropland
29.58991033,51.11648861,2021-04-15,2021,Non-crop,2,Non-cropland
29.58991033,51.11648861,2022-04-15,2022,Non-crop,2,Non-cropland
29.58991033,51.11648861,2023-04-15,2023,Non-crop,2,Non-cropland
29.58991033,51.11648861,2024-04-15,2024,Non-crop,2,Non-cropland
24.05483263,50.4531691,2021-04-15,2021,Non-crop,2,Non-cropland
24.05483263,50.4531691,2022-04-15,2022,Non-crop,2,Non-cropland
24.05483263,50.4531691,2023-04-15,2023,Non-crop,2,Non-cropland
24.05483263,50.4531691,2024-04-15,2024,Non-crop,2,Non-cropland
36.43813436,47.94295681,2021-04-15,2021,Cultivated,1,Cropland
36.43813436,47.94295681,2022-04-15,2022,Cultivated,1,Cropland
36.43813436,47.94295681,2023-04-15,2023,Cultivated,1,Cropland
36.43813436,47.94295681,2024-04-15,2024,Cultivated,1,Cropland
35.70548683,49.8265738,2021-04-15,2021,Cultivated,1,Cropland
35.70548683,49.8265738,2022-04-15,2022,Cultivated,1,Cropland
35.70548683,49.8265738,2023-04-15,2023,Abandoned,3,Abandoned
35.70548683,49.8265738,2024-04-15,2024,Abandoned,3,Abandoned
35.60006763,47.03166301,2021-04-15,2021,Cultivated,1,Cropland
35.60006763,47.03166301,2022-04-15,2022,Cultivated,1,Cropland
35.60006763,47.03166301,2023-04-15,2023,Cultivated,1,Cropland
35.60006763,47.03166301,2024-04-15,2024,Cultivated,1,Cropland
24.90657737,48.65913862,2021-04-15,2021,Non-crop,2,Non-cropland
24.90657737,48.65913862,2022-04-15,2022,Non-crop,2,Non-cropland
24.90657737,48.65913862,2023-04-15,2023,Non-crop,2,Non-cropland
24.90657737,48.65913862,2024-04-15,2024,Non-crop,2,Non-cropland
33.09361087,49.48886008,2021-04-15,2021,Cultivated,1,Cropland
33.09361087,49.48886008,2022-04-15,2022,Cultivated,1,Cropland
33.09361087,49.48886008,2023-04-15,2023,Cultivated,1,Cropland
33.09361087,49.48886008,2024-04-15,2024,Cultivated,1,Cropland
24.74804319,48.13258352,2021-04-15,2021,Non-crop,2,Non-cropland
24.74804319,48.13258352,2022-04-15,2022,Non-crop,2,Non-cropland
24.74804319,48.13258352,2023-04-15,2023,Non-crop,2,Non-cropland
24.74804319,48.13258352,2024-04-15,2024,Non-crop,2,Non-cropland
35.34321648,46.67447955,2021-04-15,2021,Non-crop,2,Non-cropland
35.34321648,46.67447955,2022-04-15,2022,Non-crop,2,Non-cropland
35.34321648,46.67447955,2023-04-15,2023,Non-crop,2,Non-cropland
35.34321648,46.67447955,2024-04-15,2024,Non-crop,2,Non-cropland
31.60597263,48.90519584,2021-04-15,2021,Non-crop,2,Non-cropland
31.60597263,48.90519584,2022-04-15,2022,Non-crop,2,Non-cropland
31.60597263,48.90519584,2023-04-15,2023,Non-crop,2,Non-cropland
31.60597263,48.90519584,2024-04-15,2024,Non-crop,2,Non-cropland
34.22967807,45.85405975,2021-04-15,2021,Cultivated,1,Cropland
34.22967807,45.85405975,2022-04-15,2022,Cultivated,1,Cropland
34.22967807,45.85405975,2023-04-15,2023,Cultivated,1,Cropland
34.22967807,45.85405975,2024-04-15,2024,Cultivated,1,Cropland
34.81747381,49.32757432,2021-04-15,2021,Cultivated,1,Cropland
34.81747381,49.32757432,2022-04-15,2022,Cultivated,1,Cropland
34.81747381,49.32757432,2023-04-15,2023,Fallow,4,Fallow
34.81747381,49.32757432,2024-04-15,2024,Cultivated,1,Cropland
33.7767065,50.78929933,2021-04-15,2021,Cultivated,1,Cropland
33.7767065,50.78929933,2022-04-15,2022,Cultivated,1,Cropland
33.7767065,50.78929933,2023-04-15,2023,Cultivated,1,Cropland
33.7767065,50.78929933,2024-04-15,2024,Cultivated,1,Cropland
34.21437872,50.57759603,2021-04-15,2021,Cultivated,1,Cropland
34.21437872,50.57759603,2022-04-15,2022,Cultivated,1,Cropland
34.21437872,50.57759603,2023-04-15,2023,Cultivated,1,Cropland
34.21437872,50.57759603,2024-04-15,2024,Cultivated,1,Cropland
30.87775066,48.05437269,2021-04-15,2021,Non-crop,2,Non-cropland
30.87775066,48.05437269,2022-04-15,2022,Non-crop,2,Non-cropland
30.87775066,48.05437269,2023-04-15,2023,Non-crop,2,Non-cropland
30.87775066,48.05437269,2024-04-15,2024,Non-crop,2,Non-cropland
35.88834968,48.12897126,2021-04-15,2021,Cultivated,1,Cropland
35.88834968,48.12897126,2022-04-15,2022,Cultivated,1,Cropland
35.88834968,48.12897126,2023-04-15,2023,Cultivated,1,Cropland
35.88834968,48.12897126,2024-04-15,2024,Cultivated,1,Cropland
25.47119061,50.61493065,2021-04-15,2021,Cultivated,1,Cropland
25.47119061,50.61493065,2022-04-15,2022,Cultivated,1,Cropland
25.47119061,50.61493065,2023-04-15,2023,Cultivated,1,Cropland
25.47119061,50.61493065,2024-04-15,2024,Cultivated,1,Cropland
26.77007951,48.53820214,2021-04-15,2021,Non-crop,2,Non-cropland
26.77007951,48.53820214,2022-04-15,2022,Non-crop,2,Non-cropland
26.77007951,48.53820214,2023-04-15,2023,Non-crop,2,Non-cropland
26.77007951,48.53820214,2024-04-15,2024,Non-crop,2,Non-cropland
30.36570308,47.69822458,2021-04-15,2021,Cultivated,1,Cropland
30.36570308,47.69822458,2022-04-15,2022,Cultivated,1,Cropland
30.36570308,47.69822458,2023-04-15,2023,Cultivated,1,Cropland
30.36570308,47.69822458,2024-04-15,2024,Cultivated,1,Cropland
33.84457429,44.92271424,2021-04-15,2021,Cultivated,1,Cropland
33.84457429,44.92271424,2022-04-15,2022,Fallow,4,Fallow
33.84457429,44.92271424,2023-04-15,2023,Cultivated,1,Cropland
33.84457429,44.92271424,2024-04-15,2024,Abandoned,3,Abandoned
34.16948534,49.82166941,2021-04-15,2021,Cultivated,1,Cropland
34.16948534,49.82166941,2022-04-15,2022,Cultivated,1,Cropland
34.16948534,49.82166941,2023-04-15,2023,Cultivated,1,Cropland
34.16948534,49.82166941,2024-04-15,2024,Cultivated,1,Cropland
35.81052141,45.29322718,2021-04-15,2021,Cultivated,1,Cropland
35.81052141,45.29322718,2022-04-15,2022,Cultivated,1,Cropland
35.81052141,45.29322718,2023-04-15,2023,Cultivated,1,Cropland
35.81052141,45.29322718,2024-04-15,2024,Cultivated,1,Cropland
27.36479645,50.77532526,2021-04-15,2021,Non-crop,2,Non-cropland
27.36479645,50.77532526,2022-04-15,2022,Non-crop,2,Non-cropland
27.36479645,50.77532526,2023-04-15,2023,Non-crop,2,Non-cropland
27.36479645,50.77532526,2024-04-15,2024,Non-crop,2,Non-cropland
35.08785946,47.64300143,2021-04-15,2021,Non-crop,2,Non-cropland
35.08785946,47.64300143,2022-04-15,2022,Non-crop,2,Non-cropland
35.08785946,47.64300143,2023-04-15,2023,Non-crop,2,Non-cropland
35.08785946,47.64300143,2024-04-15,2024,Non-crop,2,Non-cropland
39.03217071,47.88745288,2021-04-15,2021,Non-crop,2,Non-cropland
39.03217071,47.88745288,2022-04-15,2022,Non-crop,2,Non-cropland
39.03217071,47.88745288,2023-04-15,2023,Non-crop,2,Non-cropland
39.03217071,47.88745288,2024-04-15,2024,Non-crop,2,Non-cropland
22.95528607,48.3916653,2021-04-15,2021,Cultivated,1,Cropland
22.95528607,48.3916653,2022-04-15,2022,Cultivated,1,Cropland
22.95528607,48.3916653,2023-04-15,2023,Cultivated,1,Cropland
22.95528607,48.3916653,2024-04-15,2024,Cultivated,1,Cropland
29.80365586,45.76676947,2021-04-15,2021,Cultivated,1,Cropland
29.80365586,45.76676947,2022-04-15,2022,Cultivated,1,Cropland
29.80365586,45.76676947,2023-04-15,2023,Cultivated,1,Cropland
29.80365586,45.76676947,2024-04-15,2024,Cultivated,1,Cropland
23.04198327,49.64907031,2021-04-15,2021,Non-crop,2,Non-cropland
23.04198327,49.64907031,2022-04-15,2022,Non-crop,2,Non-cropland
23.04198327,49.64907031,2023-04-15,2023,Non-crop,2,Non-cropland
23.04198327,49.64907031,2024-04-15,2024,Non-crop,2,Non-cropland
24.8329794,49.37890541,2021-04-15,2021,Cultivated,1,Cropland
24.8329794,49.37890541,2022-04-15,2022,Cultivated,1,Cropland
24.8329794,49.37890541,2023-04-15,2023,Cultivated,1,Cropland
